               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.054439,            0.037418,           0.0055499,             0.96208,             0.78522,             0.86089,             0.58071,            0.050524,            0.058893,           0.0051793,            0.004786,            0.004786,            0.004786
                 160,            0.053979,            0.037638,           0.0055468,             0.96314,             0.78596,             0.86129,             0.58092,             0.05051,            0.058948,           0.0051786,            0.004753,            0.004753,            0.004753
                 161,            0.054351,            0.037984,            0.005523,             0.96356,              0.7857,             0.86168,             0.58103,            0.050513,            0.058892,           0.0051884,             0.00472,             0.00472,             0.00472
                 162,            0.054697,            0.037477,            0.005691,             0.96286,             0.78561,             0.86109,             0.58097,            0.050512,            0.058775,           0.0051798,            0.004687,            0.004687,            0.004687
                 163,            0.054345,            0.037791,           0.0054969,             0.96195,              0.7868,             0.86147,             0.58212,             0.05049,            0.058801,           0.0051819,            0.004654,            0.004654,            0.004654
                 164,              0.0546,            0.037358,           0.0055145,             0.96204,             0.78541,             0.86127,             0.58169,            0.050497,             0.05885,           0.0051861,            0.004621,            0.004621,            0.004621
                 165,            0.054185,            0.037484,            0.005516,             0.96264,             0.78504,             0.86088,             0.58097,            0.050496,            0.058968,           0.0051847,            0.004588,            0.004588,            0.004588
                 166,            0.054041,            0.037273,           0.0054733,             0.96199,             0.78532,             0.86107,             0.58108,            0.050454,            0.058955,           0.0051778,            0.004555,            0.004555,            0.004555
                 167,            0.054307,            0.037417,           0.0056256,              0.9617,              0.7852,             0.86062,             0.58091,            0.050456,            0.058941,           0.0051737,            0.004522,            0.004522,            0.004522
                 168,            0.054203,            0.037159,           0.0054904,             0.96288,             0.78568,             0.86095,             0.58086,            0.050448,            0.058999,           0.0051711,            0.004489,            0.004489,            0.004489
                 169,            0.054382,            0.037029,           0.0054848,             0.96284,             0.78617,             0.86111,             0.58044,            0.050429,            0.059001,           0.0051645,            0.004456,            0.004456,            0.004456
                 170,            0.054084,            0.037589,            0.005534,             0.96313,             0.78666,             0.86196,             0.58195,            0.050405,             0.05898,           0.0051675,            0.004423,            0.004423,            0.004423
                 171,            0.054024,            0.037201,            0.005464,             0.96205,             0.78558,             0.86101,             0.58144,            0.050443,            0.059098,           0.0051642,             0.00439,             0.00439,             0.00439
                 172,            0.054086,            0.036815,            0.005457,             0.96197,             0.78609,             0.86134,             0.58147,            0.050456,             0.05918,           0.0051668,            0.004357,            0.004357,            0.004357
                 173,            0.054033,            0.036701,           0.0054809,             0.96273,             0.78564,             0.86085,             0.58153,             0.05045,             0.05925,           0.0051702,            0.004324,            0.004324,            0.004324
                 174,            0.054118,            0.036842,           0.0055257,             0.96348,             0.78542,             0.86145,             0.58219,            0.050416,            0.059152,             0.00517,            0.004291,            0.004291,            0.004291
                 175,            0.054045,            0.037052,           0.0054911,             0.96294,             0.78585,              0.8612,             0.58194,            0.050423,             0.05924,           0.0051657,            0.004258,            0.004258,            0.004258
                 176,            0.053871,            0.037166,           0.0055377,             0.96348,             0.78596,             0.86114,             0.58156,            0.050436,            0.059278,           0.0051702,            0.004225,            0.004225,            0.004225
                 177,            0.054035,            0.037238,           0.0055544,             0.96365,             0.78646,             0.86125,             0.58147,            0.050432,             0.05935,           0.0051674,            0.004192,            0.004192,            0.004192
                 178,            0.053809,            0.036181,           0.0055032,             0.96377,             0.78585,             0.86111,              0.5817,            0.050407,            0.059333,           0.0051634,            0.004159,            0.004159,            0.004159
                 179,            0.053887,            0.036827,           0.0054787,             0.96347,             0.78552,             0.86098,             0.58118,            0.050417,            0.059375,           0.0051704,            0.004126,            0.004126,            0.004126
                 180,            0.053829,            0.036275,           0.0054521,             0.96356,              0.7857,             0.86136,             0.58113,            0.050417,            0.059364,            0.005171,            0.004093,            0.004093,            0.004093
                 181,            0.053613,            0.036823,           0.0054347,             0.96386,             0.78649,             0.86169,             0.58189,            0.050404,            0.059287,           0.0051718,             0.00406,             0.00406,             0.00406
                 182,            0.053546,             0.03654,           0.0055366,             0.96421,             0.78624,             0.86165,             0.58146,            0.050407,            0.059359,           0.0051704,            0.004027,            0.004027,            0.004027
                 183,            0.053876,            0.036956,           0.0054689,             0.96515,             0.78657,              0.8619,             0.58213,            0.050371,            0.059303,           0.0051703,            0.003994,            0.003994,            0.003994
                 184,            0.054195,            0.036823,           0.0054057,             0.96477,             0.78659,             0.86196,             0.58218,            0.050374,            0.059309,           0.0051656,            0.003961,            0.003961,            0.003961
                 185,            0.054083,            0.037094,           0.0055266,             0.96509,             0.78601,             0.86233,             0.58243,            0.050369,            0.059256,           0.0051612,            0.003928,            0.003928,            0.003928
                 186,            0.053583,              0.0365,           0.0054276,             0.96504,             0.78538,             0.86218,             0.58214,             0.05037,             0.05932,           0.0051646,            0.003895,            0.003895,            0.003895
                 187,            0.053267,            0.036277,           0.0053863,             0.96536,             0.78574,             0.86249,              0.5827,            0.050358,            0.059347,           0.0051639,            0.003862,            0.003862,            0.003862
                 188,            0.053404,            0.035716,           0.0054306,             0.96583,             0.78471,             0.86247,             0.58301,            0.050351,            0.059327,           0.0051602,            0.003829,            0.003829,            0.003829
                 189,            0.053564,            0.036472,           0.0054602,             0.96521,             0.78544,             0.86243,             0.58334,            0.050331,            0.059256,           0.0051572,            0.003796,            0.003796,            0.003796
                 190,            0.052995,            0.036109,           0.0053783,             0.96485,             0.78597,              0.8626,             0.58312,            0.050348,            0.059384,             0.00516,            0.003763,            0.003763,            0.003763
                 191,            0.053173,            0.036472,           0.0054011,             0.96546,             0.78546,             0.86264,             0.58304,            0.050338,            0.059356,           0.0051597,             0.00373,             0.00373,             0.00373
                 192,            0.053308,            0.036288,           0.0054354,             0.96589,             0.78525,             0.86268,             0.58339,            0.050337,            0.059357,           0.0051554,            0.003697,            0.003697,            0.003697
                 193,            0.053456,            0.036455,           0.0054939,             0.96623,             0.78525,             0.86231,             0.58357,            0.050324,            0.059344,           0.0051537,            0.003664,            0.003664,            0.003664
                 194,            0.053146,            0.035585,           0.0054381,             0.96657,             0.78494,             0.86257,             0.58372,            0.050325,            0.059422,           0.0051584,            0.003631,            0.003631,            0.003631
                 195,            0.053663,            0.036216,           0.0054915,             0.96624,             0.78566,             0.86289,              0.5841,            0.050307,            0.059442,           0.0051621,            0.003598,            0.003598,            0.003598
                 196,             0.05298,            0.035891,           0.0053816,             0.96588,             0.78614,             0.86294,             0.58393,            0.050319,            0.059502,            0.005162,            0.003565,            0.003565,            0.003565
                 197,            0.053272,            0.035698,           0.0054564,             0.96618,             0.78579,              0.8635,             0.58405,            0.050323,            0.059541,           0.0051603,            0.003532,            0.003532,            0.003532
                 198,            0.052906,            0.036009,           0.0054378,             0.96599,             0.78607,             0.86371,             0.58382,            0.050337,            0.059592,           0.0051598,            0.003499,            0.003499,            0.003499
                 199,            0.053555,            0.036222,           0.0054149,             0.96579,             0.78611,             0.86356,             0.58398,            0.050312,            0.059541,           0.0051572,            0.003466,            0.003466,            0.003466
                 200,            0.053346,            0.036052,           0.0054651,             0.96559,             0.78605,             0.86337,             0.58377,            0.050306,            0.059525,           0.0051555,            0.003433,            0.003433,            0.003433
                 201,            0.053495,            0.036172,             0.00548,             0.96618,             0.78623,             0.86379,             0.58393,            0.050298,            0.059534,           0.0051548,              0.0034,              0.0034,              0.0034
                 202,             0.05318,            0.036113,           0.0053991,             0.96513,             0.78655,             0.86333,             0.58408,             0.05029,            0.059553,           0.0051554,            0.003367,            0.003367,            0.003367
                 203,            0.053494,            0.035989,           0.0055194,             0.96467,             0.78657,             0.86391,             0.58418,            0.050279,            0.059547,           0.0051571,            0.003334,            0.003334,            0.003334
                 204,             0.05315,            0.035963,           0.0054266,             0.96397,             0.78682,               0.864,             0.58449,            0.050265,             0.05953,           0.0051547,            0.003301,            0.003301,            0.003301
                 205,             0.05342,             0.03599,           0.0054815,             0.96347,             0.78712,             0.86385,             0.58441,            0.050267,            0.059574,           0.0051515,            0.003268,            0.003268,            0.003268
                 206,             0.05333,            0.036328,           0.0054349,             0.96344,             0.78786,             0.86345,             0.58409,            0.050271,            0.059593,            0.005151,            0.003235,            0.003235,            0.003235
                 207,            0.053057,            0.035542,           0.0054484,             0.96413,             0.78756,             0.86393,             0.58398,            0.050285,            0.059661,           0.0051528,            0.003202,            0.003202,            0.003202
                 208,            0.053149,            0.035508,           0.0054127,               0.964,             0.78802,              0.8638,             0.58405,            0.050278,            0.059694,           0.0051517,            0.003169,            0.003169,            0.003169
                 209,            0.052711,            0.035661,            0.005334,             0.96455,             0.78794,             0.86337,             0.58403,            0.050276,            0.059679,           0.0051522,            0.003136,            0.003136,            0.003136
                 210,            0.052716,            0.035387,           0.0053346,             0.96438,             0.78752,             0.86331,             0.58421,            0.050271,            0.059677,           0.0051553,            0.003103,            0.003103,            0.003103
                 211,            0.052857,            0.035244,           0.0053974,             0.96442,             0.78786,             0.86368,              0.5846,            0.050261,             0.05964,           0.0051545,             0.00307,             0.00307,             0.00307
                 212,            0.052986,            0.035662,           0.0054122,             0.96454,             0.78777,             0.86343,             0.58472,            0.050258,            0.059659,           0.0051523,            0.003037,            0.003037,            0.003037
                 213,            0.052947,            0.035255,           0.0053735,             0.96454,              0.7878,              0.8641,              0.5846,            0.050261,            0.059697,           0.0051527,            0.003004,            0.003004,            0.003004
                 214,            0.053259,            0.036103,           0.0054164,             0.96489,             0.78813,             0.86493,              0.5846,            0.050259,            0.059734,           0.0051533,            0.002971,            0.002971,            0.002971
                 215,            0.052955,            0.035758,           0.0053962,             0.96445,             0.78829,             0.86459,             0.58455,            0.050267,            0.059769,           0.0051541,            0.002938,            0.002938,            0.002938
                 216,            0.052906,            0.035346,            0.005363,             0.96538,             0.78794,             0.86498,              0.5849,            0.050258,            0.059765,           0.0051544,            0.002905,            0.002905,            0.002905
                 217,            0.052873,            0.035602,           0.0053835,             0.96569,             0.78797,             0.86508,             0.58527,            0.050262,            0.059771,            0.005157,            0.002872,            0.002872,            0.002872
                 218,            0.052948,              0.0356,           0.0053902,             0.96524,             0.78783,              0.8643,               0.585,            0.050258,             0.05977,            0.005156,            0.002839,            0.002839,            0.002839
                 219,            0.052663,            0.035464,            0.005406,             0.96525,             0.78714,             0.86452,              0.5849,            0.050254,            0.059774,           0.0051574,            0.002806,            0.002806,            0.002806
                 220,            0.052419,             0.03517,           0.0053189,             0.96599,             0.78795,             0.86439,             0.58467,            0.050261,            0.059807,           0.0051603,            0.002773,            0.002773,            0.002773
                 221,            0.052678,            0.035446,           0.0053886,             0.96586,             0.78789,             0.86414,             0.58483,            0.050255,            0.059817,           0.0051622,             0.00274,             0.00274,             0.00274
                 222,            0.052567,            0.034909,           0.0053671,             0.96613,             0.78757,             0.86468,             0.58496,            0.050249,            0.059814,           0.0051615,            0.002707,            0.002707,            0.002707
                 223,            0.052529,            0.035187,           0.0053672,             0.96599,             0.78766,             0.86452,             0.58504,            0.050246,             0.05982,            0.005162,            0.002674,            0.002674,            0.002674
                 224,            0.052533,            0.035282,           0.0053665,             0.96594,             0.78734,             0.86507,             0.58505,            0.050244,             0.05982,           0.0051606,            0.002641,            0.002641,            0.002641
                 225,            0.052725,            0.035047,           0.0053746,             0.96579,             0.78759,             0.86446,             0.58528,            0.050244,            0.059831,           0.0051602,            0.002608,            0.002608,            0.002608
                 226,            0.052372,            0.034835,           0.0053291,             0.96575,              0.7881,             0.86453,              0.5854,            0.050236,             0.05983,           0.0051606,            0.002575,            0.002575,            0.002575
                 227,              0.0528,            0.035009,           0.0053772,             0.96585,             0.78821,             0.86529,             0.58562,            0.050226,            0.059829,           0.0051608,            0.002542,            0.002542,            0.002542
                 228,            0.052672,            0.035302,           0.0053684,             0.96527,             0.78854,             0.86459,             0.58567,            0.050217,            0.059832,           0.0051602,            0.002509,            0.002509,            0.002509
                 229,            0.052214,            0.034859,           0.0053608,             0.96563,             0.78825,             0.86475,             0.58582,            0.050211,            0.059839,           0.0051596,            0.002476,            0.002476,            0.002476
                 230,            0.052457,            0.035145,            0.005358,             0.96588,              0.7881,              0.8647,             0.58609,            0.050206,            0.059854,           0.0051596,            0.002443,            0.002443,            0.002443
                 231,            0.052851,            0.034924,           0.0054013,             0.96552,              0.7883,             0.86502,              0.5862,            0.050205,             0.05988,           0.0051585,             0.00241,             0.00241,             0.00241
                 232,             0.05228,            0.034707,            0.005328,             0.96541,             0.78842,             0.86542,             0.58639,            0.050204,            0.059885,           0.0051581,            0.002377,            0.002377,            0.002377
                 233,            0.052517,            0.035055,           0.0053927,             0.96505,             0.78822,              0.8654,             0.58631,            0.050206,            0.059902,           0.0051585,            0.002344,            0.002344,            0.002344
                 234,            0.052367,            0.034488,           0.0053299,             0.96555,             0.78859,             0.86566,             0.58641,            0.050208,            0.059925,           0.0051591,            0.002311,            0.002311,            0.002311
                 235,             0.05206,            0.034405,           0.0052594,             0.96537,             0.78855,             0.86608,             0.58653,            0.050203,            0.059931,           0.0051583,            0.002278,            0.002278,            0.002278
                 236,            0.051913,            0.034883,           0.0053488,             0.96544,             0.78869,             0.86625,             0.58675,            0.050198,            0.059925,            0.005158,            0.002245,            0.002245,            0.002245
                 237,            0.052112,            0.034574,           0.0052727,             0.96563,             0.78839,             0.86643,             0.58692,            0.050194,            0.059941,           0.0051586,            0.002212,            0.002212,            0.002212
                 238,            0.052302,            0.034975,           0.0053101,             0.96568,             0.78844,             0.86692,             0.58692,            0.050194,            0.059971,           0.0051585,            0.002179,            0.002179,            0.002179
                 239,            0.052405,            0.034943,           0.0053181,             0.96512,             0.78837,             0.86677,             0.58693,            0.050189,            0.059992,           0.0051587,            0.002146,            0.002146,            0.002146
                 240,            0.051892,            0.034352,            0.005302,             0.96503,             0.78841,             0.86687,             0.58703,            0.050187,            0.059985,           0.0051581,            0.002113,            0.002113,            0.002113
                 241,            0.051892,            0.034595,           0.0053435,             0.96542,             0.78866,             0.86701,             0.58733,             0.05018,            0.059989,           0.0051588,             0.00208,             0.00208,             0.00208
                 242,            0.051933,            0.034294,           0.0052863,             0.96559,             0.78902,             0.86694,              0.5874,            0.050177,            0.060012,           0.0051595,            0.002047,            0.002047,            0.002047
                 243,            0.051831,            0.034186,           0.0052761,              0.9653,             0.78923,             0.86712,              0.5874,            0.050172,            0.060022,             0.00516,            0.002014,            0.002014,            0.002014
                 244,            0.051863,            0.034334,            0.005334,             0.96512,             0.78918,             0.86702,             0.58749,            0.050172,            0.060026,             0.00516,            0.001981,            0.001981,            0.001981
                 245,            0.051569,            0.033399,           0.0052849,             0.96533,             0.78891,             0.86695,             0.58778,            0.050165,            0.060037,           0.0051608,            0.001948,            0.001948,            0.001948
                 246,            0.051993,            0.034241,           0.0053632,             0.96519,             0.78915,             0.86701,             0.58781,            0.050161,            0.060041,           0.0051617,            0.001915,            0.001915,            0.001915
                 247,            0.052119,            0.034442,           0.0053226,             0.96511,             0.78901,             0.86695,             0.58795,            0.050159,            0.060059,           0.0051615,            0.001882,            0.001882,            0.001882
                 248,            0.051776,            0.034098,           0.0053369,             0.96478,             0.78894,             0.86678,             0.58775,            0.050157,            0.060065,           0.0051614,            0.001849,            0.001849,            0.001849
                 249,            0.051867,            0.033961,            0.005302,             0.96524,             0.78891,             0.86708,             0.58779,            0.050155,            0.060079,           0.0051618,            0.001816,            0.001816,            0.001816
                 250,            0.051807,            0.033902,           0.0052777,             0.96543,             0.78924,             0.86733,             0.58777,            0.050154,            0.060084,           0.0051621,            0.001783,            0.001783,            0.001783
                 251,            0.051956,            0.034001,           0.0052582,             0.96545,             0.78891,              0.8673,             0.58787,             0.05015,            0.060098,           0.0051622,             0.00175,             0.00175,             0.00175
                 252,            0.051891,            0.033887,           0.0052961,             0.96538,             0.78917,             0.86736,             0.58779,            0.050149,            0.060114,           0.0051636,            0.001717,            0.001717,            0.001717
                 253,            0.051372,            0.033899,           0.0052583,             0.96532,             0.78902,             0.86734,             0.58804,            0.050145,            0.060113,           0.0051633,            0.001684,            0.001684,            0.001684
                 254,            0.051685,            0.033902,           0.0052832,             0.96514,             0.78892,             0.86745,             0.58804,            0.050143,            0.060115,           0.0051636,            0.001651,            0.001651,            0.001651
                 255,            0.051676,            0.034001,           0.0053546,             0.96539,             0.78906,             0.86753,               0.588,            0.050145,            0.060131,           0.0051638,            0.001618,            0.001618,            0.001618
                 256,             0.05201,            0.033982,           0.0052893,             0.96564,             0.78911,             0.86804,             0.58832,            0.050142,            0.060144,           0.0051628,            0.001585,            0.001585,            0.001585
                 257,             0.05173,            0.034268,           0.0052654,             0.96608,             0.78853,             0.86775,             0.58828,            0.050142,            0.060151,           0.0051638,            0.001552,            0.001552,            0.001552
                 258,            0.051637,            0.033981,            0.005344,             0.96575,             0.78875,             0.86776,             0.58837,             0.05014,            0.060164,           0.0051643,            0.001519,            0.001519,            0.001519
                 259,             0.05201,            0.033782,           0.0052926,             0.96607,             0.78862,             0.86781,             0.58838,             0.05014,            0.060178,           0.0051644,            0.001486,            0.001486,            0.001486
                 260,            0.051463,            0.034015,           0.0052749,              0.9661,             0.78844,             0.86798,             0.58843,             0.05014,              0.0602,           0.0051638,            0.001453,            0.001453,            0.001453
                 261,            0.051099,            0.033556,           0.0052258,             0.96608,             0.78812,             0.86789,             0.58836,            0.050139,            0.060204,           0.0051637,             0.00142,             0.00142,             0.00142
                 262,            0.051751,            0.033834,           0.0053202,              0.9662,             0.78821,             0.86796,             0.58847,             0.05014,            0.060234,           0.0051642,            0.001387,            0.001387,            0.001387
                 263,            0.051736,            0.034245,            0.005257,             0.96603,             0.78795,             0.86802,             0.58842,            0.050141,            0.060243,           0.0051647,            0.001354,            0.001354,            0.001354
                 264,            0.051389,            0.033783,           0.0052175,              0.9662,              0.7882,             0.86821,             0.58858,             0.05014,            0.060254,           0.0051652,            0.001321,            0.001321,            0.001321
                 265,            0.051482,             0.03346,            0.005242,             0.96613,             0.78822,             0.86827,             0.58863,            0.050142,            0.060276,           0.0051656,            0.001288,            0.001288,            0.001288
                 266,            0.051539,            0.033693,           0.0053261,             0.96638,             0.78805,             0.86833,             0.58866,            0.050141,            0.060285,           0.0051657,            0.001255,            0.001255,            0.001255
                 267,            0.051201,            0.033737,           0.0052714,             0.96634,               0.788,              0.8684,             0.58873,            0.050144,            0.060294,           0.0051658,            0.001222,            0.001222,            0.001222
                 268,            0.051613,             0.03414,           0.0053192,              0.9665,             0.78819,             0.86844,              0.5887,            0.050145,            0.060306,           0.0051664,            0.001189,            0.001189,            0.001189
                 269,            0.051221,            0.033462,           0.0051969,             0.96638,             0.78797,             0.86843,             0.58867,            0.050146,            0.060323,           0.0051663,            0.001156,            0.001156,            0.001156
                 270,            0.051278,            0.033335,           0.0051998,             0.96636,             0.78829,             0.86861,              0.5889,            0.050145,            0.060333,           0.0051663,            0.001123,            0.001123,            0.001123
                 271,            0.051349,            0.033636,           0.0052588,             0.96599,             0.78812,             0.86864,             0.58888,            0.050144,            0.060347,           0.0051669,             0.00109,             0.00109,             0.00109
                 272,            0.051547,            0.033656,           0.0052301,             0.96592,             0.78826,             0.86871,             0.58901,            0.050141,            0.060361,           0.0051678,            0.001057,            0.001057,            0.001057
                 273,            0.051312,            0.033446,           0.0052681,             0.96586,             0.78841,             0.86868,             0.58901,            0.050141,            0.060378,           0.0051683,            0.001024,            0.001024,            0.001024
                 274,            0.051356,            0.033548,            0.005242,             0.96628,             0.78861,             0.86892,             0.58904,             0.05014,            0.060386,           0.0051686,            0.000991,            0.000991,            0.000991
                 275,            0.051503,             0.03326,           0.0052587,             0.96605,             0.78909,             0.86896,              0.5891,            0.050142,            0.060412,           0.0051694,            0.000958,            0.000958,            0.000958
                 276,            0.051573,             0.03335,           0.0052489,             0.96638,             0.78885,               0.869,             0.58919,            0.050142,             0.06042,           0.0051701,            0.000925,            0.000925,            0.000925
                 277,            0.051296,            0.032866,           0.0052464,             0.96611,             0.78878,             0.86896,             0.58922,            0.050143,            0.060428,           0.0051703,            0.000892,            0.000892,            0.000892
                 278,            0.051297,            0.032539,            0.005192,             0.96598,             0.78895,             0.86885,             0.58926,            0.050142,            0.060442,           0.0051703,            0.000859,            0.000859,            0.000859
                 279,            0.051087,            0.033202,           0.0052426,              0.9658,             0.78897,              0.8688,             0.58921,            0.050143,            0.060464,           0.0051709,            0.000826,            0.000826,            0.000826
                 280,            0.051328,            0.033271,           0.0052453,             0.96581,             0.78881,             0.86883,             0.58925,            0.050144,            0.060473,           0.0051715,            0.000793,            0.000793,            0.000793
                 281,            0.050693,            0.032638,           0.0051469,             0.96573,             0.78884,             0.86883,             0.58939,            0.050144,            0.060481,           0.0051724,             0.00076,             0.00076,             0.00076
                 282,            0.050997,            0.033001,           0.0052166,             0.96548,             0.78861,             0.86873,             0.58931,            0.050144,            0.060502,           0.0051723,            0.000727,            0.000727,            0.000727
                 283,            0.050786,            0.033134,           0.0051829,             0.96569,             0.78887,             0.86888,             0.58952,            0.050145,            0.060521,           0.0051731,            0.000694,            0.000694,            0.000694
                 284,            0.051317,            0.032832,           0.0052485,             0.96581,             0.78882,             0.86899,             0.58952,            0.050145,            0.060544,           0.0051742,            0.000661,            0.000661,            0.000661
                 285,            0.051009,            0.032787,           0.0052038,             0.96586,             0.78886,             0.86893,              0.5896,            0.050144,            0.060556,           0.0051749,            0.000628,            0.000628,            0.000628
                 286,            0.050922,            0.032832,           0.0052263,             0.96607,             0.78873,             0.86906,             0.58987,            0.050144,            0.060566,           0.0051762,            0.000595,            0.000595,            0.000595
                 287,            0.050946,            0.032607,           0.0052453,             0.96617,             0.78881,             0.86933,             0.58999,            0.050144,            0.060584,           0.0051772,            0.000562,            0.000562,            0.000562
                 288,            0.050903,            0.032586,           0.0051745,             0.96637,             0.78889,             0.86948,             0.59003,            0.050144,            0.060612,           0.0051782,            0.000529,            0.000529,            0.000529
                 289,            0.051081,            0.032991,           0.0052473,             0.96589,             0.78921,             0.86946,             0.59007,            0.050144,            0.060617,           0.0051784,            0.000496,            0.000496,            0.000496
                 290,            0.051253,            0.033653,           0.0052932,             0.96616,             0.78933,              0.8696,             0.59013,            0.050145,            0.060644,           0.0051793,            0.000463,            0.000463,            0.000463
                 291,            0.050735,            0.032527,           0.0052304,             0.96583,             0.78935,             0.86944,             0.59031,            0.050144,            0.060654,           0.0051801,             0.00043,             0.00043,             0.00043
                 292,            0.050512,            0.032218,           0.0051643,             0.96586,             0.78943,              0.8695,             0.59037,            0.050144,            0.060669,           0.0051804,            0.000397,            0.000397,            0.000397
                 293,             0.05089,            0.032399,           0.0052393,             0.96599,             0.78941,             0.86973,             0.59038,            0.050144,            0.060688,           0.0051812,            0.000364,            0.000364,            0.000364
                 294,            0.050884,            0.032499,           0.0051429,             0.96594,             0.78942,             0.86969,             0.59047,            0.050142,            0.060701,           0.0051816,            0.000331,            0.000331,            0.000331
                 295,            0.050906,            0.032097,           0.0051742,             0.96601,             0.78945,             0.86967,             0.59072,             0.05014,            0.060718,           0.0051827,            0.000298,            0.000298,            0.000298
                 296,            0.050744,            0.032515,           0.0051729,             0.96593,             0.78947,             0.86969,             0.59078,            0.050139,            0.060732,           0.0051832,            0.000265,            0.000265,            0.000265
                 297,            0.050861,            0.032247,           0.0051885,             0.96582,             0.78947,             0.86964,             0.59081,            0.050139,            0.060749,           0.0051835,            0.000232,            0.000232,            0.000232
                 298,            0.050972,            0.032433,           0.0052311,             0.96594,             0.78939,             0.86972,             0.59101,            0.050137,            0.060767,           0.0051844,            0.000199,            0.000199,            0.000199
                 299,            0.050896,            0.032438,           0.0052095,             0.96609,             0.78971,             0.87008,             0.59113,            0.050135,            0.060773,           0.0051847,            0.000166,            0.000166,            0.000166
