               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.032857,            0.013675,           0.0026012,             0.95429,             0.83697,             0.89857,             0.59151,            0.032255,            0.022617,           0.0024676,            0.006436,            0.006436,            0.006436
                 110,            0.032628,            0.013648,           0.0025976,             0.95414,             0.83656,             0.89827,             0.59227,            0.032167,            0.022588,           0.0024573,            0.006403,            0.006403,            0.006403
                 111,            0.032798,            0.013498,           0.0026346,             0.95416,              0.8364,             0.89859,             0.59188,            0.032187,            0.022575,           0.0024658,             0.00637,             0.00637,             0.00637
                 112,            0.032711,            0.013602,           0.0025531,              0.9532,             0.83675,             0.89799,             0.59168,            0.032205,            0.022575,           0.0024533,            0.006337,            0.006337,            0.006337
                 113,            0.032673,            0.013607,           0.0026153,             0.95242,              0.8383,             0.89805,             0.59204,            0.032184,            0.022633,           0.0024588,            0.006304,            0.006304,            0.006304
                 114,            0.032744,            0.013607,           0.0025605,             0.95347,             0.83683,             0.89742,             0.59188,            0.032123,            0.022582,           0.0024534,            0.006271,            0.006271,            0.006271
                 115,            0.032592,            0.013667,           0.0025856,             0.95296,              0.8367,             0.89791,             0.59281,            0.032149,            0.022588,           0.0024591,            0.006238,            0.006238,            0.006238
                 116,             0.03239,            0.013495,           0.0025162,             0.95633,             0.83602,             0.89843,             0.59202,            0.032196,            0.022645,           0.0024626,            0.006205,            0.006205,            0.006205
                 117,            0.032427,            0.013638,           0.0025547,             0.95413,             0.83813,             0.89839,             0.59231,            0.032131,            0.022609,           0.0024564,            0.006172,            0.006172,            0.006172
                 118,            0.032315,             0.01323,           0.0025443,             0.95339,             0.83801,             0.89917,             0.59305,            0.032107,            0.022617,           0.0024554,            0.006139,            0.006139,            0.006139
                 119,            0.032472,            0.013507,           0.0025338,             0.95351,             0.83866,              0.8998,             0.59466,            0.032063,            0.022594,           0.0024526,            0.006106,            0.006106,            0.006106
                 120,            0.032082,            0.013286,           0.0024863,             0.95407,             0.83875,             0.89898,             0.59412,            0.032053,            0.022539,           0.0024412,            0.006073,            0.006073,            0.006073
                 121,            0.032371,            0.013444,           0.0025578,             0.95561,             0.83749,             0.89954,             0.59447,            0.032081,            0.022578,           0.0024394,             0.00604,             0.00604,             0.00604
                 122,            0.031816,            0.013357,           0.0024753,             0.95477,             0.83765,             0.89944,             0.59422,            0.032078,            0.022649,            0.002434,            0.006007,            0.006007,            0.006007
                 123,            0.032167,             0.01325,           0.0025076,             0.95625,             0.83668,             0.89988,             0.59507,            0.032018,            0.022616,           0.0024352,            0.005974,            0.005974,            0.005974
                 124,            0.032179,            0.013406,           0.0025101,             0.95565,             0.83664,             0.90053,             0.59556,            0.032019,            0.022611,           0.0024381,            0.005941,            0.005941,            0.005941
                 125,            0.032131,            0.013246,           0.0025101,             0.95457,              0.8374,             0.90008,             0.59649,            0.031998,             0.02258,           0.0024427,            0.005908,            0.005908,            0.005908
                 126,            0.032246,             0.01369,           0.0025198,              0.9548,             0.83816,             0.89995,             0.59644,            0.032009,            0.022561,           0.0024415,            0.005875,            0.005875,            0.005875
                 127,            0.032139,             0.01338,           0.0025102,             0.95639,             0.83713,             0.90143,             0.59531,            0.032021,            0.022608,           0.0024428,            0.005842,            0.005842,            0.005842
                 128,            0.032161,             0.01315,           0.0024991,             0.95607,             0.83659,             0.89995,             0.59504,            0.032017,            0.022586,           0.0024335,            0.005809,            0.005809,            0.005809
                 129,            0.031947,            0.013379,           0.0024929,             0.95674,             0.83624,             0.89994,              0.5954,            0.031968,            0.022554,           0.0024384,            0.005776,            0.005776,            0.005776
                 130,            0.032146,            0.013296,           0.0024873,             0.95631,             0.83655,             0.89988,             0.59553,            0.031976,            0.022578,           0.0024395,            0.005743,            0.005743,            0.005743
